id_estudiante,programa,exitosos,fallidos,ejercicios_hito1,ejercicios_hito2,ejercicios_hito3,ejercicios_hito4,solemne_1,solemne_2,solemne_3,solemne_4
1158,INGENIERIA EN COMPUTACION E INFORMATICA,3,13,"[25, 17, 4]",-1,-1,-1,5.6,1.0,1.0,1.0
1159,INGENIERIA EN COMPUTACION E INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.6,1.0,1.0,1.0
1160,INGENIERIA EN COMPUTACION E INFORMATICA,10,6,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 18]",-1,-1,-1,5.6,1.0,1.0,1.0
1161,INGENIERIA EN COMPUTACION E INFORMATICA,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,5.6,1.0,1.0,1.0
1162,INGENIERIA INDUSTRIAL,13,3,"[25, 17, 4, 26, 29, 23, 0, 22, 3, 42, 32, 13, 35]",-1,-1,-1,5.6,1.0,1.0,1.0
1163,INGENIERIA EN COMPUTACION E INFORMATICA,5,11,"[25, 17, 4, 26, 29]",-1,-1,-1,5.6,1.0,1.0,1.0
1164,INGENIERIA CIVIL INFORMATICA,8,8,"[25, 17, 29, 23, 0, 22, 10, 3]",-1,-1,-1,5.6,1.0,1.0,1.0
1165,INGENIERIA CIVIL INFORMATICA,13,18,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 35]",-1,-1,-1,5.6,1.0,1.0,1.0
1166,INGENIERIA CIVIL INDUSTRIAL,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 35]",-1,-1,-1,5.7,1.0,1.0,1.0
1167,INGENIERIA EN COMPUTACION E INFORMATICA,12,4,"[25, 17, 4, 26, 29, 23, 0, 10, 3, 42, 18, 35]",-1,-1,-1,5.7,1.0,1.0,1.0
1168,INGENIERIA CIVIL INFORMATICA,5,11,"[25, 17, 29, 0, 22]",-1,-1,-1,5.7,1.0,1.0,1.0
1169,INGENIERIA CIVIL INFORMATICA,12,4,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7]",-1,-1,-1,5.7,1.0,1.0,1.0
1170,INGENIERIA EN COMPUTACION E INFORMATICA,10,6,"[25, 17, 4, 26, 23, 0, 22, 42, 13, 35]",-1,-1,-1,5.7,1.0,1.0,1.0
1171,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.7,1.0,1.0,1.0
1172,INGENIERIA EN COMPUTACION E INFORMATICA,6,10,"[17, 4, 26, 22, 10, 3]",-1,-1,-1,5.8,1.0,1.0,1.0
1173,INGENIERIA CIVIL INDUSTRIAL,0,16,-1,-1,-1,-1,5.8,1.0,1.0,1.0
1174,INGENIERIA CIVIL INDUSTRIAL,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,5.8,1.0,1.0,1.0
1175,INGENIERIA CIVIL INDUSTRIAL,9,22,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,5.8,1.0,1.0,1.0
1176,INGENIERIA CIVIL INDUSTRIAL,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,5.8,1.0,1.0,1.0
1177,INGENIERIA CIVIL INDUSTRIAL,4,12,"[25, 17, 4, 29]",-1,-1,-1,5.8,1.0,1.0,1.0
1178,INGENIERIA CIVIL INDUSTRIAL,0,16,-1,-1,-1,-1,5.8,1.0,1.0,1.0
1179,INGENIERIA CIVIL INDUSTRIAL,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,5.8,1.0,1.0,1.0
1180,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1181,INGENIERIA EN COMPUTACION E INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 18]",-1,-1,-1,5.8,1.0,1.0,1.0
1182,INGENIERIA INDUSTRIAL,9,22,"[25, 17, 4, 26, 29, 0, 22, 3, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1183,INGENIERIA EN COMPUTACION E INFORMATICA,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,5.8,1.0,1.0,1.0
1184,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1185,INGENIERIA EN COMPUTACION E INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1186,INGENIERIA EN COMPUTACION E INFORMATICA,10,21,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 18]",-1,-1,-1,5.8,1.0,1.0,1.0
1187,INGENIERIA CIVIL INDUSTRIAL,8,8,"[25, 17, 4, 26, 29, 0, 22, 10]",-1,-1,-1,5.8,1.0,1.0,1.0
1188,INGENIERIA EN COMPUTACION E INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1189,INGENIERIA EN COMPUTACION E INFORMATICA,12,4,"[25, 17, 4, 26, 29, 23, 0, 22, 3, 32, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1190,INGENIERIA CIVIL INDUSTRIAL,8,8,"[25, 17, 4, 26, 29, 23, 22, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1191,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1192,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,5.8,1.0,1.0,1.0
1193,INGENIERIA INDUSTRIAL,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,5.9,1.0,1.0,1.0
1194,INGENIERIA INDUSTRIAL,12,4,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 7, 18, 35]",-1,-1,-1,5.9,1.0,1.0,1.0
1195,INGENIERIA INDUSTRIAL,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,5.9,1.0,1.0,1.0
1196,INGENIERIA CIVIL INDUSTRIAL,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 7, 32]",-1,-1,-1,5.9,1.0,1.0,1.0
1197,INGENIERIA CIVIL INFORMATICA,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,5.9,1.0,1.0,1.0
1198,INGENIERIA CIVIL INFORMATICA,21,10,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]","[6, 1, 44, 37, 12]",-1,-1,5.9,0.0,1.0,1.0
1199,INGENIERIA INDUSTRIAL,10,6,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 18]",-1,-1,-1,5.9,1.0,1.0,1.0
1200,INGENIERIA CIVIL INDUSTRIAL,6,10,"[25, 4, 29, 22, 3, 18]",-1,-1,-1,5.9,1.0,1.0,1.0
1201,INGENIERIA CIVIL INDUSTRIAL,5,11,"[25, 17, 4, 26, 29]",-1,-1,-1,6.0,1.0,1.0,1.0
1202,INGENIERIA CIVIL INDUSTRIAL,6,10,"[25, 17, 4, 26, 29, 22]",-1,-1,-1,6.0,1.0,1.0,1.0
1203,INGENIERIA CIVIL INFORMATICA,5,11,"[25, 17, 26, 29, 22]",-1,-1,-1,6.0,1.0,1.0,1.0
1204,INGENIERIA CIVIL INDUSTRIAL,6,10,"[25, 17, 4, 26, 22, 10]",-1,-1,-1,6.0,1.0,1.0,1.0
1205,INGENIERIA CIVIL INFORMATICA,12,19,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 7, 32, 13]",-1,-1,-1,6.0,1.0,1.0,1.0
1206,INGENIERIA CIVIL INDUSTRIAL,12,4,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 18]",-1,-1,-1,6.0,1.0,1.0,1.0
1207,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.0,1.0,1.0,1.0
1208,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.0,1.0,1.0,1.0
1209,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.0,1.0,1.0,1.0
1210,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.0,1.0,1.0,1.0
1211,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.0,1.0,1.0,1.0
1212,INGENIERIA INDUSTRIAL,14,2,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13]",-1,-1,-1,6.0,1.0,1.0,1.0
1213,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.1,1.0,1.0,1.0
1214,INGENIERIA CIVIL INFORMATICA,15,16,"[25, 17, 4, 26, 29, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.1,1.0,1.0,1.0
1215,INGENIERIA CIVIL INDUSTRIAL,0,16,-1,-1,-1,-1,6.1,1.0,1.0,1.0
1216,INGENIERIA CIVIL INFORMATICA,13,3,"[25, 17, 4, 29, 23, 0, 22, 10, 3, 42, 32, 13, 18]",-1,-1,-1,6.1,1.0,1.0,1.0
1217,INGENIERIA CIVIL INFORMATICA,0,0,-1,-1,-1,-1,6.1,1.0,1.0,1.0
1218,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.1,1.0,1.0,1.0
1219,INGENIERIA CIVIL INDUSTRIAL,4,27,"[25, 17, 4, 26]",-1,-1,-1,6.2,1.0,1.0,1.0
1220,INGENIERIA CIVIL INDUSTRIAL,9,22,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,6.2,1.0,1.0,1.0
1221,INGENIERIA INDUSTRIAL,10,21,"[25, 17, 4, 26, 29, 23, 0, 3, 42, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1222,INGENIERIA CIVIL INFORMATICA,13,3,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 13, 18]",-1,-1,-1,6.2,1.0,1.0,1.0
1223,INGENIERIA CIVIL INFORMATICA,0,0,-1,-1,-1,-1,6.2,1.0,1.0,1.0
1224,INGENIERIA CIVIL INFORMATICA,13,3,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1225,INGENIERIA CIVIL INFORMATICA,8,8,"[25, 17, 4, 26, 23, 22, 10, 3]",-1,-1,-1,6.2,1.0,1.0,1.0
1226,INGENIERIA CIVIL INFORMATICA,15,16,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1227,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1228,INGENIERIA CIVIL INFORMATICA,14,17,"[25, 17, 4, 26, 29, 23, 0, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1229,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1230,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1231,INGENIERIA INDUSTRIAL,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.2,1.0,1.0,1.0
1232,INGENIERIA CIVIL INDUSTRIAL,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,6.3,1.0,1.0,1.0
1233,INGENIERIA CIVIL INDUSTRIAL,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 7]",-1,-1,-1,6.3,1.0,1.0,1.0
1234,INGENIERIA CIVIL INFORMATICA,14,2,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13]",-1,-1,-1,6.3,1.0,1.0,1.0
1235,INGENIERIA EN COMPUTACION E INFORMATICA,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,6.3,1.0,1.0,1.0
1236,INGENIERIA CIVIL INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.3,1.0,1.0,1.0
1238,INGENIERIA CIVIL INFORMATICA,8,8,"[25, 17, 4, 26, 29, 0, 22, 10]",-1,-1,-1,6.4,1.0,1.0,1.0
1239,INGENIERIA CIVIL INDUSTRIAL,0,16,-1,-1,-1,-1,6.4,1.0,1.0,1.0
1240,INGENIERIA EN COMPUTACION E INFORMATICA,0,16,-1,-1,-1,-1,6.4,1.0,1.0,1.0
1241,INGENIERIA CIVIL INDUSTRIAL,0,0,-1,-1,-1,-1,6.4,1.0,1.0,1.0
1242,INGENIERIA EN COMPUTACION E INFORMATICA,7,9,"[25, 17, 4, 26, 23, 0, 10]",-1,-1,-1,6.4,1.0,1.0,1.0
1243,INGENIERIA INDUSTRIAL,13,18,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 32, 13]",-1,-1,-1,6.4,1.0,1.0,1.0
1244,INGENIERIA EN COMPUTACION E INFORMATICA,0,16,-1,-1,-1,-1,6.4,1.0,1.0,1.0
1245,INGENIERIA CIVIL INDUSTRIAL,19,28,"[25, 25, 17, 17, 4, 4, 26, 26, 29, 29, 23, 23, 0, 0, 22, 22, 10, 10, 3]",-1,-1,-1,6.4,1.0,1.0,1.0
1246,INGENIERIA CIVIL INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1247,INGENIERIA CIVIL INFORMATICA,7,24,"[25, 17, 4, 26, 29, 23, 22]",-1,-1,-1,6.4,1.0,1.0,1.0
1248,INGENIERIA CIVIL INFORMATICA,4,12,"[25, 4, 23, 42]",-1,-1,-1,6.4,1.0,1.0,1.0
1249,INGENIERIA CIVIL INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.4,1.0,1.0,1.0
1250,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1251,INGENIERIA EN COMPUTACION E INFORMATICA,4,12,"[25, 17, 4, 29]",-1,-1,-1,6.4,1.0,1.0,1.0
1252,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1253,INGENIERIA EN COMPUTACION E INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1254,INGENIERIA EN COMPUTACION E INFORMATICA,9,7,"[25, 17, 4, 26, 29, 0, 22, 10, 7]",-1,-1,-1,6.4,1.0,1.0,1.0
1255,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1256,INGENIERIA CIVIL INDUSTRIAL,14,17,"[25, 17, 4, 29, 23, 0, 22, 10, 3, 7, 32, 13, 18, 35]",-1,-1,-1,6.4,1.0,1.0,1.0
1257,INGENIERIA CIVIL INFORMATICA,10,6,"[25, 17, 4, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.5,1.0,1.0,1.0
1258,INGENIERIA CIVIL INDUSTRIAL,7,24,"[25, 17, 4, 26, 29, 23, 0]",-1,-1,-1,6.6,1.0,1.0,1.0
1259,INGENIERIA EN COMPUTACION E INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.6,1.0,1.0,1.0
1260,INGENIERIA CIVIL INDUSTRIAL,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.6,1.0,1.0,1.0
1261,INGENIERIA EN COMPUTACION E INFORMATICA,7,9,"[25, 17, 4, 26, 29, 23, 22]",-1,-1,-1,6.6,1.0,1.0,1.0
1262,INGENIERIA CIVIL INDUSTRIAL,5,11,"[4, 26, 29, 23, 0]",-1,-1,-1,6.6,1.0,1.0,1.0
1263,INGENIERIA CIVIL INDUSTRIAL,4,12,"[25, 17, 4, 26]",-1,-1,-1,6.6,1.0,1.0,1.0
1264,INGENIERIA INDUSTRIAL,14,2,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 32, 18, 35]",-1,-1,-1,6.6,1.0,1.0,1.0
1265,INGENIERIA CIVIL INDUSTRIAL,4,12,"[25, 17, 4, 26]",-1,-1,-1,6.6,1.0,1.0,1.0
1266,INGENIERIA EN COMPUTACION E INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.6,1.0,1.0,1.0
1267,INGENIERIA EN COMPUTACION E INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.6,1.0,1.0,1.0
1268,INGENIERIA CIVIL INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.6,1.0,1.0,1.0
1269,INGENIERIA CIVIL INFORMATICA,0,16,-1,-1,-1,-1,6.6,1.0,1.0,1.0
1271,INGENIERIA CIVIL INDUSTRIAL,7,9,"[25, 17, 4, 26, 29, 23, 0]",-1,-1,-1,6.6,1.0,1.0,1.0
1272,INGENIERIA CIVIL INDUSTRIAL,0,0,-1,-1,-1,-1,6.7,1.0,1.0,1.0
1273,INGENIERIA CIVIL INFORMATICA,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.7,1.0,1.0,1.0
1274,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.7,1.0,1.0,1.0
1275,INGENIERIA INDUSTRIAL,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,6.7,1.0,1.0,1.0
1276,INGENIERIA CIVIL INDUSTRIAL,9,7,"[25, 17, 4, 26, 29, 23, 0, 22, 10]",-1,-1,-1,6.8,1.0,1.0,1.0
1277,INGENIERIA EN COMPUTACION E INFORMATICA,16,0,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,6.8,1.0,1.0,1.0
1278,INGENIERIA CIVIL INDUSTRIAL,10,6,"[25, 17, 4, 26, 29, 0, 22, 10, 7, 18]",-1,-1,-1,6.9,1.0,1.0,1.0
1279,INGENIERIA INDUSTRIAL,3,28,"[25, 17, 4]",-1,-1,-1,7.0,1.0,1.0,1.0
1280,INGENIERIA CIVIL INDUSTRIAL,16,15,"[25, 17, 4, 26, 23, 22, 10, 3]","[6, 1, 44, 37, 28, 12, 21, 38]",-1,-1,7.0,0.0,1.0,1.0
1281,INGENIERIA EN COMPUTACION E INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,7.0,1.0,1.0,1.0
1282,INGENIERIA CIVIL INDUSTRIAL,8,23,"[25, 17, 4, 26, 29, 0, 22, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1283,INGENIERIA CIVIL INDUSTRIAL,0,16,-1,-1,-1,-1,7.0,1.0,1.0,1.0
1284,INGENIERIA CIVIL INDUSTRIAL,7,9,"[17, 4, 26, 23, 0, 22, 10]",-1,-1,-1,7.0,1.0,1.0,1.0
1285,INGENIERIA EN COMPUTACION E INFORMATICA,3,13,"[17, 4, 26]",-1,-1,-1,7.0,1.0,1.0,1.0
1286,INGENIERIA CIVIL INDUSTRIAL,7,24,"[25, 17, 4, 26, 29, 23, 0]",-1,-1,-1,7.0,1.0,1.0,1.0
1287,INGENIERIA CIVIL INDUSTRIAL,0,0,-1,-1,-1,-1,7.0,1.0,1.0,1.0
1288,INGENIERIA EN COMPUTACION E INFORMATICA,0,0,-1,-1,-1,-1,7.0,1.0,1.0,1.0
1289,INGENIERIA CIVIL INDUSTRIAL,12,19,"[25, 17, 4, 26, 29, 23, 0, 22, 7, 32, 13, 18]",-1,-1,-1,7.0,1.0,1.0,1.0
1290,INGENIERIA CIVIL INDUSTRIAL,0,31,-1,-1,-1,-1,7.0,1.0,1.0,1.0
1291,INGENIERIA EN COMPUTACION E INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1292,INGENIERIA CIVIL INDUSTRIAL,9,7,"[25, 17, 4, 29, 23, 0, 22, 10, 3]",-1,-1,-1,7.0,1.0,1.0,1.0
1293,INGENIERIA CIVIL INFORMATICA,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,7.0,1.0,1.0,1.0
1294,INGENIERIA INDUSTRIAL,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,7.0,1.0,1.0,1.0
1295,INGENIERIA CIVIL INFORMATICA,15,1,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 32, 13, 18, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1296,INGENIERIA CIVIL INDUSTRIAL,5,42,"[25, 17, 4, 26, 0]",-1,-1,-1,7.0,1.0,1.0,1.0
1297,INGENIERIA CIVIL INFORMATICA,10,21,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 7]",-1,-1,-1,7.0,1.0,1.0,1.0
1298,INGENIERIA CIVIL INFORMATICA,10,6,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3]",-1,-1,-1,7.0,1.0,1.0,1.0
1299,INGENIERIA CIVIL INDUSTRIAL,10,6,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3]",-1,-1,-1,7.0,1.0,1.0,1.0
1300,INGENIERIA INDUSTRIAL,12,19,"[25, 17, 4, 26, 23, 0, 22, 3, 32, 13, 18, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1301,INGENIERIA CIVIL INFORMATICA,11,5,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42]",-1,-1,-1,7.0,1.0,1.0,1.0
1302,INGENIERIA EN COMPUTACION E INFORMATICA,9,7,"[25, 17, 4, 26, 29, 0, 22, 10, 18]",-1,-1,-1,7.0,1.0,1.0,1.0
1303,INGENIERIA CIVIL INDUSTRIAL,11,20,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1304,INGENIERIA CIVIL INFORMATICA,16,15,"[25, 17, 4, 26, 29, 23, 0, 22, 10, 3, 42, 7, 32, 13, 18, 35]",-1,-1,-1,7.0,1.0,1.0,1.0
1305,INGENIERIA EN COMPUTACION E INFORMATICA,2,29,"[25, 23]",-1,-1,-1,7.0,1.0,1.0,1.0
